user_id,session_id,timestamp,hour_of_day,day_of_week,agent_used,task_type,interaction_duration,completion_status,priority_level,response_time,feedback_score,language,sentiment_score,follow_up_required
U020,S761,2025-02-01 18:55:00,18,5,Task Management,Send Reminder,489,Failed,High,7,3.0,English,0.43,No
U006,S762,2025-02-01 11:28:00,11,5,Calendar Agent,Resolve Conflict,237,Completed,Low,9,3.8,English,-0.44,Yes
U002,S763,2025-02-01 22:35:00,22,5,Calendar Agent,Resolve Conflict,555,Completed,Medium,3,4.4,English,0.84,No
U033,S764,2025-02-01 23:16:00,23,5,Task Management,Track Progress,293,Completed,High,5,3.3,Chinese,-0.13,Yes
U015,S765,2025-02-01 12:07:00,12,5,Executive Assistant,Schedule Meeting,554,Completed,High,7,4.8,Chinese,-0.35,No
U025,S766,2025-02-01 10:07:00,10,5,Calendar Agent,Send Confirmation,279,Failed,Low,7,4.4,Spanish,0.1,No
U025,S767,2025-02-02 07:50:00,7,6,Executive Assistant,Send Email,532,Completed,Medium,9,4.6,English,0.02,No
U050,S768,2025-02-01 17:22:00,17,5,Executive Assistant,Schedule Meeting,143,In Progress,Low,5,4.4,English,-0.68,No
U036,S769,2025-02-01 23:03:00,23,5,Task Management,Send Reminder,326,Failed,Low,1,3.4,French,-0.04,No
U011,S770,2025-02-02 03:43:00,3,6,Calendar Agent,Resolve Conflict,97,Failed,Low,10,4.7,German,-0.33,No
U036,S771,2025-02-01 08:56:00,8,5,Executive Assistant,Generate Summary,341,In Progress,High,2,4.0,German,-0.11,Yes
U026,S772,2025-02-02 00:52:00,0,6,Calendar Agent,Send Confirmation,91,In Progress,Medium,4,4.0,German,0.16,Yes
U018,S773,2025-02-01 12:39:00,12,5,Executive Assistant,Send Email,187,Failed,Medium,7,3.6,Spanish,0.84,Yes
U002,S774,2025-02-01 21:43:00,21,5,Calendar Agent,Resolve Conflict,102,Failed,High,9,4.6,Spanish,0.11,Yes
U020,S775,2025-02-02 03:18:00,3,6,Task Management,Track Progress,281,In Progress,Low,7,4.7,French,0.11,Yes
U016,S776,2025-02-01 13:43:00,13,5,Executive Assistant,Generate Summary,275,Completed,Low,3,4.4,English,-0.08,Yes
U016,S777,2025-02-01 22:24:00,22,5,Executive Assistant,Send Email,256,Failed,Medium,3,3.4,French,-0.14,Yes
U034,S778,2025-02-02 01:47:00,1,6,Calendar Agent,Resolve Conflict,221,Failed,High,9,4.0,English,0.25,Yes
U007,S779,2025-02-01 21:13:00,21,5,Executive Assistant,Schedule Meeting,83,Failed,High,7,3.5,Chinese,0.69,Yes
U047,S780,2025-02-01 14:28:00,14,5,Calendar Agent,Resolve Conflict,361,In Progress,High,1,4.7,Spanish,-0.79,Yes
U001,S781,2025-02-01 11:44:00,11,5,Task Management,Send Reminder,231,Failed,High,10,4.7,Spanish,0.13,Yes
U034,S782,2025-02-02 02:40:00,2,6,Task Management,Assign Task,460,Completed,Low,7,4.9,German,-0.16,No
U029,S783,2025-02-02 04:12:00,4,6,Calendar Agent,Resolve Conflict,266,Failed,Medium,9,4.8,German,0.23,No
U050,S784,2025-02-01 15:03:00,15,5,Executive Assistant,Send Email,86,Completed,Low,4,4.8,German,0.41,No
U041,S785,2025-02-01 21:41:00,21,5,Calendar Agent,Resolve Conflict,302,Failed,Medium,4,3.1,Chinese,-0.58,Yes
U029,S786,2025-02-02 02:18:00,2,6,Executive Assistant,Send Email,396,In Progress,High,9,4.4,English,0.54,Yes
U006,S787,2025-02-02 04:45:00,4,6,Executive Assistant,Schedule Meeting,188,In Progress,Medium,9,3.8,Spanish,-0.55,Yes
U030,S788,2025-02-01 11:26:00,11,5,Executive Assistant,Schedule Meeting,152,Failed,Low,4,4.5,English,0.48,No
U009,S789,2025-02-01 22:06:00,22,5,Executive Assistant,Send Email,600,Completed,Medium,8,4.5,Chinese,0.95,Yes
U007,S790,2025-02-01 08:26:00,8,5,Calendar Agent,Send Confirmation,175,Failed,Low,1,4.9,Spanish,0.64,Yes
U045,S791,2025-02-01 11:18:00,11,5,Calendar Agent,Update Event,471,In Progress,High,7,4.0,German,0.86,No
U035,S792,2025-02-01 20:15:00,20,5,Executive Assistant,Send Email,392,In Progress,High,4,3.9,Chinese,0.13,No
U024,S793,2025-02-01 16:12:00,16,5,Calendar Agent,Update Event,469,In Progress,High,8,3.3,French,0.74,Yes
U020,S794,2025-02-01 09:01:00,9,5,Calendar Agent,Send Confirmation,293,In Progress,High,6,4.0,German,-0.34,No
U030,S795,2025-02-01 12:38:00,12,5,Executive Assistant,Send Email,382,Completed,Medium,6,3.2,Spanish,-0.72,Yes
U027,S796,2025-02-02 04:10:00,4,6,Task Management,Send Reminder,184,Completed,High,5,4.7,German,0.09,No
U018,S797,2025-02-01 19:52:00,19,5,Calendar Agent,Update Event,518,Completed,Low,9,4.4,German,0.78,No
U015,S798,2025-02-02 07:33:00,7,6,Calendar Agent,Send Confirmation,456,Completed,Medium,9,4.4,English,-0.5,Yes
U021,S799,2025-02-01 19:10:00,19,5,Executive Assistant,Generate Summary,353,Completed,Low,8,3.5,Chinese,-0.48,No
U001,S800,2025-02-01 15:49:00,15,5,Task Management,Send Reminder,445,Failed,Medium,3,3.5,Chinese,-0.86,Yes
U045,S801,2025-02-01 16:56:00,16,5,Calendar Agent,Update Event,201,Completed,High,5,3.3,Chinese,0.2,No
U004,S802,2025-02-01 21:46:00,21,5,Calendar Agent,Send Confirmation,350,Completed,Low,7,4.4,English,0.5,Yes
U030,S803,2025-02-01 08:04:00,8,5,Task Management,Track Progress,414,Failed,High,6,3.0,Chinese,-0.8,Yes
U047,S804,2025-02-01 15:02:00,15,5,Executive Assistant,Schedule Meeting,64,Failed,Medium,2,4.8,French,0.09,No
U029,S805,2025-02-01 16:59:00,16,5,Executive Assistant,Schedule Meeting,487,In Progress,Low,2,4.8,English,-0.85,No
U018,S806,2025-02-01 21:30:00,21,5,Task Management,Track Progress,244,Failed,High,5,3.4,German,-0.17,No
U018,S807,2025-02-01 10:18:00,10,5,Executive Assistant,Schedule Meeting,396,Failed,Medium,1,4.9,German,-0.82,Yes
U025,S808,2025-02-02 04:05:00,4,6,Calendar Agent,Send Confirmation,418,Completed,Medium,3,4.4,French,0.78,Yes
U021,S809,2025-02-01 17:13:00,17,5,Executive Assistant,Generate Summary,98,Completed,High,7,4.7,Spanish,-0.5,Yes
U017,S810,2025-02-02 06:17:00,6,6,Executive Assistant,Generate Summary,458,In Progress,High,4,3.1,Spanish,0.03,Yes
U015,S811,2025-02-02 02:45:00,2,6,Task Management,Assign Task,451,Completed,Low,1,4.2,French,0.33,No
U025,S812,2025-02-01 18:20:00,18,5,Task Management,Assign Task,336,Completed,Low,5,4.0,Spanish,-0.54,Yes
U043,S813,2025-02-01 10:14:00,10,5,Executive Assistant,Send Email,150,Failed,High,9,4.8,French,-0.24,Yes
U044,S814,2025-02-02 06:14:00,6,6,Calendar Agent,Update Event,453,In Progress,High,7,4.2,French,-0.85,Yes
U007,S815,2025-02-02 04:01:00,4,6,Calendar Agent,Update Event,227,Failed,Medium,10,3.3,French,0.05,Yes
U049,S816,2025-02-01 15:44:00,15,5,Calendar Agent,Send Confirmation,328,In Progress,Medium,7,4.9,French,-0.52,No
U035,S817,2025-02-01 16:26:00,16,5,Task Management,Track Progress,126,Failed,Medium,10,5.0,Chinese,0.81,Yes
U022,S818,2025-02-02 03:48:00,3,6,Executive Assistant,Send Email,151,Failed,High,10,4.8,Chinese,0.48,Yes
U014,S819,2025-02-01 10:58:00,10,5,Executive Assistant,Generate Summary,425,Failed,Low,2,4.4,Chinese,-0.52,No
U010,S820,2025-02-01 13:28:00,13,5,Task Management,Assign Task,450,Failed,Low,2,3.5,German,-0.39,No
U022,S821,2025-02-02 06:05:00,6,6,Calendar Agent,Resolve Conflict,357,In Progress,High,8,4.8,English,-0.04,Yes
U002,S822,2025-02-02 05:27:00,5,6,Calendar Agent,Resolve Conflict,80,In Progress,Medium,7,3.3,English,0.78,No
U041,S823,2025-02-01 17:59:00,17,5,Task Management,Track Progress,560,Completed,Low,10,3.2,Chinese,-0.41,No
U004,S824,2025-02-01 16:04:00,16,5,Executive Assistant,Schedule Meeting,176,Failed,Low,3,4.6,German,-0.17,No
U036,S825,2025-02-01 19:11:00,19,5,Executive Assistant,Schedule Meeting,391,Failed,Low,6,3.8,German,-0.6,No
U046,S826,2025-02-02 06:52:00,6,6,Calendar Agent,Send Confirmation,389,Failed,High,1,4.0,German,-0.77,Yes
U027,S827,2025-02-01 09:48:00,9,5,Calendar Agent,Resolve Conflict,72,Completed,High,1,3.8,French,0.42,No
U040,S828,2025-02-01 08:29:00,8,5,Executive Assistant,Generate Summary,443,Failed,Low,10,4.7,Chinese,0.03,Yes
U004,S829,2025-02-01 19:14:00,19,5,Executive Assistant,Schedule Meeting,378,In Progress,Low,2,4.1,English,0.5,No
U050,S830,2025-02-01 23:59:00,23,5,Task Management,Assign Task,426,Failed,Medium,2,4.6,English,-0.61,Yes
U027,S831,2025-02-01 22:39:00,22,5,Task Management,Send Reminder,222,Completed,Medium,5,3.7,French,0.48,No
U020,S832,2025-02-01 20:01:00,20,5,Calendar Agent,Update Event,171,Completed,Low,7,4.9,English,-0.42,No
U046,S833,2025-02-01 11:07:00,11,5,Task Management,Send Reminder,317,Failed,High,8,4.6,French,0.56,Yes
U049,S834,2025-02-02 05:43:00,5,6,Calendar Agent,Resolve Conflict,138,In Progress,Medium,9,4.3,German,0.62,No
U002,S835,2025-02-02 00:48:00,0,6,Executive Assistant,Schedule Meeting,511,Completed,Low,10,4.9,Chinese,0.13,No
U001,S836,2025-02-01 11:23:00,11,5,Task Management,Track Progress,581,Completed,Medium,3,3.3,German,-0.52,No
U033,S837,2025-02-01 11:17:00,11,5,Calendar Agent,Resolve Conflict,174,In Progress,Low,8,4.7,German,0.46,No
U004,S838,2025-02-02 03:37:00,3,6,Executive Assistant,Schedule Meeting,82,In Progress,High,9,3.6,English,-0.14,No
U029,S839,2025-02-02 03:39:00,3,6,Task Management,Assign Task,381,In Progress,Low,9,3.1,English,-0.71,Yes
U033,S840,2025-02-02 00:03:00,0,6,Task Management,Send Reminder,454,Completed,Low,8,3.4,French,0.23,No
U013,S841,2025-02-01 15:05:00,15,5,Task Management,Assign Task,465,Failed,Low,3,4.4,Chinese,-0.02,No
U009,S842,2025-02-01 17:54:00,17,5,Task Management,Assign Task,452,Failed,High,5,4.2,German,0.26,No
U041,S843,2025-02-01 09:49:00,9,5,Calendar Agent,Update Event,534,In Progress,Low,10,5.0,Spanish,-0.18,Yes
U025,S844,2025-02-02 03:46:00,3,6,Task Management,Track Progress,93,Completed,Low,3,3.4,Chinese,0.38,Yes
U043,S845,2025-02-02 05:32:00,5,6,Task Management,Send Reminder,216,In Progress,Medium,8,3.0,Chinese,0.54,Yes
U044,S846,2025-02-02 03:23:00,3,6,Calendar Agent,Update Event,431,In Progress,High,8,3.3,English,0.9,Yes
U033,S847,2025-02-01 09:43:00,9,5,Task Management,Assign Task,203,Failed,High,7,4.9,Spanish,0.46,No
U030,S848,2025-02-01 13:46:00,13,5,Task Management,Track Progress,449,Completed,High,1,4.7,Chinese,0.59,No
U030,S849,2025-02-02 01:42:00,1,6,Executive Assistant,Send Email,401,In Progress,Medium,10,3.4,French,0.94,Yes
U041,S850,2025-02-02 01:01:00,1,6,Task Management,Track Progress,236,In Progress,High,6,3.9,Spanish,0.87,Yes
U024,S851,2025-02-01 17:23:00,17,5,Executive Assistant,Schedule Meeting,101,Failed,High,8,4.6,German,-0.83,No
U005,S852,2025-02-01 13:36:00,13,5,Executive Assistant,Generate Summary,285,Failed,High,5,4.6,Chinese,0.83,No
U028,S853,2025-02-02 07:00:00,7,6,Task Management,Assign Task,186,Failed,Medium,4,4.3,German,-0.73,No
U032,S854,2025-02-02 03:18:00,3,6,Executive Assistant,Generate Summary,403,Completed,High,3,4.8,French,0.83,Yes
U040,S855,2025-02-01 23:47:00,23,5,Task Management,Track Progress,116,Completed,Low,9,3.8,Spanish,0.46,No
U031,S856,2025-02-01 14:44:00,14,5,Executive Assistant,Schedule Meeting,324,Failed,Medium,9,4.7,German,0.4,No
U029,S857,2025-02-02 00:52:00,0,6,Task Management,Send Reminder,230,Failed,Low,8,3.9,French,0.08,Yes
U014,S858,2025-02-01 15:20:00,15,5,Task Management,Assign Task,132,Failed,High,4,4.5,Spanish,0.41,Yes
U004,S859,2025-02-01 08:59:00,8,5,Executive Assistant,Generate Summary,112,Completed,Medium,9,4.9,Spanish,0.06,Yes
U045,S860,2025-02-02 02:07:00,2,6,Task Management,Track Progress,82,Failed,Low,9,4.1,German,-0.15,Yes
U045,S861,2025-02-02 03:35:00,3,6,Executive Assistant,Generate Summary,571,In Progress,Medium,1,4.4,English,0.85,No
U036,S862,2025-02-02 02:12:00,2,6,Executive Assistant,Send Email,120,Failed,High,9,3.4,Spanish,-0.68,Yes
U005,S863,2025-02-01 10:06:00,10,5,Executive Assistant,Schedule Meeting,148,Completed,Medium,7,4.0,Chinese,0.59,Yes
U024,S864,2025-02-01 11:35:00,11,5,Executive Assistant,Schedule Meeting,541,Completed,Low,10,4.1,German,0.04,No
U023,S865,2025-02-01 17:13:00,17,5,Executive Assistant,Schedule Meeting,73,In Progress,Low,10,3.7,English,0.05,Yes
U020,S866,2025-02-01 10:54:00,10,5,Executive Assistant,Schedule Meeting,238,Failed,Low,9,3.2,Spanish,0.81,No
U001,S867,2025-02-02 06:48:00,6,6,Executive Assistant,Send Email,120,Completed,Medium,8,3.2,English,-0.12,No
U032,S868,2025-02-01 15:55:00,15,5,Task Management,Assign Task,164,Failed,High,8,4.6,German,-0.57,Yes
U034,S869,2025-02-01 16:06:00,16,5,Executive Assistant,Generate Summary,270,Completed,Low,6,4.2,German,-0.65,Yes
U008,S870,2025-02-02 05:55:00,5,6,Task Management,Track Progress,267,Completed,High,3,3.3,English,0.3,No
U012,S871,2025-02-01 08:18:00,8,5,Calendar Agent,Send Confirmation,463,Completed,Medium,6,3.7,English,0.94,No
U038,S872,2025-02-02 00:10:00,0,6,Calendar Agent,Send Confirmation,329,Failed,Medium,2,4.4,French,0.16,Yes
U047,S873,2025-02-02 03:20:00,3,6,Calendar Agent,Send Confirmation,193,Failed,Medium,8,4.5,Spanish,-0.31,No
U038,S874,2025-02-02 06:36:00,6,6,Task Management,Send Reminder,222,Failed,Medium,6,4.4,Chinese,0.58,No
U034,S875,2025-02-02 06:22:00,6,6,Calendar Agent,Resolve Conflict,311,Completed,High,9,4.4,Spanish,0.7,No
U013,S876,2025-02-01 20:12:00,20,5,Calendar Agent,Update Event,201,Completed,High,4,4.7,German,0.55,Yes
U024,S877,2025-02-02 01:09:00,1,6,Task Management,Track Progress,220,Completed,Medium,10,4.6,English,-0.35,No
U009,S878,2025-02-01 13:27:00,13,5,Calendar Agent,Send Confirmation,84,Completed,Medium,10,3.7,Chinese,0.1,No
U048,S879,2025-02-02 02:30:00,2,6,Task Management,Send Reminder,397,In Progress,Low,4,4.8,German,-0.41,Yes
U016,S880,2025-02-01 15:19:00,15,5,Executive Assistant,Schedule Meeting,248,Failed,Medium,9,4.6,Chinese,0.81,No
U041,S881,2025-02-01 09:39:00,9,5,Executive Assistant,Schedule Meeting,527,Failed,High,8,4.8,Chinese,0.43,Yes
U027,S882,2025-02-01 22:42:00,22,5,Task Management,Track Progress,501,In Progress,Low,9,3.4,German,-0.59,Yes
U045,S883,2025-02-01 18:28:00,18,5,Task Management,Assign Task,262,In Progress,High,6,3.8,Chinese,-0.43,Yes
U009,S884,2025-02-01 08:58:00,8,5,Task Management,Send Reminder,545,Completed,High,6,4.0,Spanish,-0.89,No
U012,S885,2025-02-01 18:12:00,18,5,Task Management,Track Progress,367,Failed,High,1,3.2,German,0.8,Yes
U050,S886,2025-02-01 22:50:00,22,5,Calendar Agent,Resolve Conflict,419,Completed,High,7,3.5,Spanish,0.39,Yes
U050,S887,2025-02-01 17:37:00,17,5,Calendar Agent,Update Event,106,In Progress,Low,5,4.2,Chinese,0.07,No
U008,S888,2025-02-02 05:58:00,5,6,Executive Assistant,Schedule Meeting,237,Completed,Medium,7,3.5,Spanish,-0.59,No
U019,S889,2025-02-02 06:16:00,6,6,Task Management,Send Reminder,531,Completed,Medium,10,4.0,French,0.76,Yes
U001,S890,2025-02-01 22:21:00,22,5,Executive Assistant,Generate Summary,142,In Progress,High,3,4.9,English,0.79,Yes
U044,S891,2025-02-02 05:06:00,5,6,Task Management,Send Reminder,341,In Progress,High,7,4.3,English,-0.04,No
U030,S892,2025-02-01 15:24:00,15,5,Task Management,Send Reminder,195,Failed,Medium,4,3.9,German,-0.12,Yes
U039,S893,2025-02-01 10:28:00,10,5,Executive Assistant,Send Email,165,Completed,High,7,3.5,French,-0.34,Yes
U025,S894,2025-02-01 21:17:00,21,5,Task Management,Send Reminder,445,Failed,Medium,6,4.8,Chinese,-0.92,No
U032,S895,2025-02-01 08:46:00,8,5,Calendar Agent,Update Event,197,In Progress,Medium,7,3.7,German,-0.35,Yes
U022,S896,2025-02-01 15:19:00,15,5,Executive Assistant,Generate Summary,222,In Progress,High,4,4.1,English,0.06,No
U012,S897,2025-02-02 07:52:00,7,6,Task Management,Track Progress,265,In Progress,Low,8,3.2,French,0.12,Yes
U044,S898,2025-02-02 00:54:00,0,6,Executive Assistant,Send Email,347,In Progress,Low,3,4.9,Chinese,-0.44,No
U008,S899,2025-02-01 23:37:00,23,5,Task Management,Track Progress,500,Completed,Medium,9,3.4,French,-0.53,Yes
U026,S900,2025-02-01 23:59:00,23,5,Task Management,Track Progress,68,Failed,High,2,3.2,English,-0.9,Yes
U020,S901,2025-02-02 07:08:00,7,6,Executive Assistant,Generate Summary,114,Completed,Medium,4,4.4,French,-0.74,Yes
U044,S902,2025-02-01 09:46:00,9,5,Calendar Agent,Update Event,260,Failed,Low,5,3.6,Spanish,0.07,Yes
U029,S903,2025-02-02 01:36:00,1,6,Calendar Agent,Update Event,162,Completed,Medium,10,4.9,Spanish,0.72,Yes
U003,S904,2025-02-01 10:03:00,10,5,Calendar Agent,Send Confirmation,182,In Progress,High,6,3.4,French,0.79,Yes
U048,S905,2025-02-02 07:44:00,7,6,Executive Assistant,Schedule Meeting,99,Failed,Medium,6,4.2,French,-0.65,Yes
U007,S906,2025-02-02 06:59:00,6,6,Executive Assistant,Generate Summary,214,Completed,Medium,6,4.7,Spanish,-0.31,Yes
U047,S907,2025-02-02 07:01:00,7,6,Task Management,Track Progress,491,Completed,High,10,4.0,English,-0.0,No
U036,S908,2025-02-01 21:17:00,21,5,Calendar Agent,Update Event,286,In Progress,High,6,3.2,Spanish,-0.41,No
U046,S909,2025-02-01 19:29:00,19,5,Executive Assistant,Generate Summary,333,Completed,High,9,3.4,Chinese,0.74,No
U018,S910,2025-02-02 07:41:00,7,6,Calendar Agent,Resolve Conflict,89,In Progress,Medium,7,3.5,English,-0.95,Yes
U015,S911,2025-02-01 19:35:00,19,5,Calendar Agent,Resolve Conflict,454,In Progress,Low,5,5.0,Spanish,-0.17,No
U022,S912,2025-02-01 19:45:00,19,5,Executive Assistant,Send Email,335,Completed,Low,2,4.1,German,0.72,Yes
U019,S913,2025-02-02 03:41:00,3,6,Executive Assistant,Generate Summary,212,Completed,High,10,3.6,French,-0.92,No
U013,S914,2025-02-01 16:21:00,16,5,Executive Assistant,Schedule Meeting,99,Completed,Medium,5,3.6,French,-0.42,No
U020,S915,2025-02-02 07:04:00,7,6,Executive Assistant,Send Email,211,Completed,Low,7,4.9,Spanish,-0.42,No
U013,S916,2025-02-01 19:51:00,19,5,Calendar Agent,Update Event,566,Completed,Medium,5,4.6,Chinese,-0.11,Yes
U034,S917,2025-02-02 04:24:00,4,6,Executive Assistant,Send Email,325,In Progress,High,1,4.1,English,-0.41,No
U016,S918,2025-02-01 19:44:00,19,5,Executive Assistant,Schedule Meeting,194,In Progress,High,7,3.3,English,-0.8,No
U018,S919,2025-02-01 11:48:00,11,5,Task Management,Assign Task,552,In Progress,Low,5,5.0,English,-0.91,Yes
U042,S920,2025-02-02 07:18:00,7,6,Task Management,Track Progress,345,Completed,Medium,6,3.4,German,0.9,No
U036,S921,2025-02-02 02:10:00,2,6,Task Management,Send Reminder,452,Failed,Low,9,4.9,Spanish,0.61,Yes
U031,S922,2025-02-01 16:49:00,16,5,Executive Assistant,Schedule Meeting,163,Failed,High,4,4.8,German,0.25,No
U001,S923,2025-02-02 04:02:00,4,6,Calendar Agent,Resolve Conflict,121,In Progress,Low,5,4.7,English,-0.4,Yes
U042,S924,2025-02-01 14:35:00,14,5,Calendar Agent,Update Event,323,Completed,High,7,4.8,English,-0.26,No
U005,S925,2025-02-02 06:53:00,6,6,Task Management,Track Progress,143,Completed,Low,7,4.6,English,0.98,Yes
U017,S926,2025-02-01 12:48:00,12,5,Calendar Agent,Update Event,578,In Progress,Medium,9,4.3,German,0.08,No
U027,S927,2025-02-01 19:29:00,19,5,Calendar Agent,Resolve Conflict,513,Completed,High,7,4.7,German,-0.84,No
U043,S928,2025-02-02 02:35:00,2,6,Task Management,Send Reminder,584,Completed,Low,2,3.0,Spanish,0.59,No
U031,S929,2025-02-02 05:00:00,5,6,Calendar Agent,Send Confirmation,562,In Progress,Low,9,4.2,Chinese,-0.52,Yes
U046,S930,2025-02-01 18:38:00,18,5,Executive Assistant,Generate Summary,444,Completed,High,6,3.2,Spanish,-0.71,Yes
U026,S931,2025-02-02 04:27:00,4,6,Executive Assistant,Generate Summary,456,In Progress,Low,5,3.5,Spanish,0.51,Yes
U040,S932,2025-02-01 08:38:00,8,5,Task Management,Send Reminder,566,Completed,High,10,4.5,French,-0.01,No
U013,S933,2025-02-01 15:44:00,15,5,Executive Assistant,Send Email,127,Completed,Medium,4,4.4,French,0.7,Yes
U003,S934,2025-02-01 20:36:00,20,5,Task Management,Send Reminder,265,Completed,Medium,2,4.0,Chinese,-0.71,Yes
U033,S935,2025-02-02 02:48:00,2,6,Executive Assistant,Schedule Meeting,415,In Progress,Medium,10,4.4,Spanish,0.74,Yes
U050,S936,2025-02-02 03:23:00,3,6,Executive Assistant,Generate Summary,352,Completed,Low,10,4.7,German,0.95,Yes
U014,S937,2025-02-01 08:22:00,8,5,Task Management,Assign Task,218,Failed,High,6,4.0,French,0.42,Yes
U032,S938,2025-02-01 13:32:00,13,5,Task Management,Track Progress,207,Completed,High,1,4.0,German,-0.09,No
U046,S939,2025-02-01 10:30:00,10,5,Calendar Agent,Resolve Conflict,541,In Progress,High,7,3.8,Chinese,-0.49,Yes
U044,S940,2025-02-01 16:21:00,16,5,Executive Assistant,Send Email,107,In Progress,Low,6,4.8,German,0.19,No
U029,S941,2025-02-02 04:06:00,4,6,Executive Assistant,Generate Summary,583,Failed,Medium,6,3.8,German,-0.6,Yes
U049,S942,2025-02-02 01:38:00,1,6,Task Management,Track Progress,256,In Progress,High,5,3.1,French,0.26,No
U013,S943,2025-02-01 22:52:00,22,5,Calendar Agent,Send Confirmation,329,Completed,Medium,1,4.2,Chinese,0.5,No
U018,S944,2025-02-01 12:39:00,12,5,Calendar Agent,Send Confirmation,312,Completed,Low,9,4.2,English,-0.64,No
U032,S945,2025-02-01 15:53:00,15,5,Task Management,Send Reminder,71,In Progress,High,4,4.8,French,-0.91,Yes
U002,S946,2025-02-01 11:16:00,11,5,Executive Assistant,Generate Summary,324,Completed,Low,8,4.6,French,-0.43,No
U026,S947,2025-02-02 02:27:00,2,6,Calendar Agent,Resolve Conflict,380,Completed,Low,9,4.7,Spanish,-0.5,No
U036,S948,2025-02-01 10:14:00,10,5,Executive Assistant,Generate Summary,89,Failed,High,3,3.5,English,0.92,Yes
U047,S949,2025-02-01 17:46:00,17,5,Executive Assistant,Send Email,262,Completed,High,9,3.9,French,0.26,Yes
U027,S950,2025-02-01 19:08:00,19,5,Task Management,Send Reminder,371,Failed,Low,2,4.3,Spanish,0.33,Yes
U046,S951,2025-02-01 16:09:00,16,5,Task Management,Assign Task,478,In Progress,High,7,4.5,French,-0.01,Yes
U010,S952,2025-02-01 20:57:00,20,5,Task Management,Send Reminder,256,Failed,High,8,3.6,French,-0.68,No
U026,S953,2025-02-01 15:37:00,15,5,Calendar Agent,Update Event,534,In Progress,High,10,3.2,English,0.71,No
U034,S954,2025-02-02 00:23:00,0,6,Calendar Agent,Resolve Conflict,130,In Progress,Medium,3,4.8,French,0.97,No
U043,S955,2025-02-02 03:29:00,3,6,Executive Assistant,Generate Summary,537,In Progress,Low,6,4.5,Spanish,-0.3,Yes
U003,S956,2025-02-01 16:55:00,16,5,Task Management,Send Reminder,417,Failed,Low,6,3.3,Spanish,0.29,No
U044,S957,2025-02-01 13:26:00,13,5,Task Management,Assign Task,566,Completed,Low,2,3.3,French,0.46,No
U030,S958,2025-02-01 08:27:00,8,5,Task Management,Track Progress,340,In Progress,Medium,6,4.8,French,-0.89,Yes
U037,S959,2025-02-01 12:25:00,12,5,Task Management,Send Reminder,553,Failed,Medium,7,4.2,Chinese,0.42,No
U011,S960,2025-02-02 04:39:00,4,6,Calendar Agent,Resolve Conflict,392,Completed,Low,4,4.1,German,-0.27,No
U031,S961,2025-02-01 22:00:00,22,5,Task Management,Track Progress,320,Completed,Low,7,4.0,Spanish,-0.49,No
U009,S962,2025-02-01 08:37:00,8,5,Executive Assistant,Generate Summary,270,In Progress,Medium,6,3.9,French,-0.75,Yes
U005,S963,2025-02-01 14:50:00,14,5,Executive Assistant,Generate Summary,294,Completed,High,9,3.4,French,0.99,Yes
U043,S964,2025-02-01 08:57:00,8,5,Calendar Agent,Resolve Conflict,306,In Progress,High,3,4.1,English,0.52,Yes
U026,S965,2025-02-01 15:31:00,15,5,Task Management,Send Reminder,485,Completed,High,2,3.1,French,-0.42,Yes
U019,S966,2025-02-01 18:55:00,18,5,Calendar Agent,Update Event,428,Failed,Medium,3,4.1,Chinese,-0.7,Yes
U037,S967,2025-02-01 12:06:00,12,5,Executive Assistant,Schedule Meeting,445,Failed,Medium,8,4.5,German,-0.87,No
U032,S968,2025-02-01 22:35:00,22,5,Calendar Agent,Send Confirmation,315,In Progress,High,1,4.3,German,-0.12,No
U040,S969,2025-02-01 15:40:00,15,5,Calendar Agent,Update Event,544,Failed,Low,5,4.1,English,0.81,Yes
U010,S970,2025-02-01 19:36:00,19,5,Calendar Agent,Send Confirmation,568,Failed,Low,7,4.2,Chinese,0.46,Yes
U041,S971,2025-02-01 23:26:00,23,5,Executive Assistant,Send Email,163,Failed,Low,10,4.3,Spanish,-0.62,Yes
U008,S972,2025-02-01 12:18:00,12,5,Calendar Agent,Resolve Conflict,164,In Progress,Medium,5,4.8,French,-0.11,Yes
U002,S973,2025-02-01 14:58:00,14,5,Executive Assistant,Schedule Meeting,409,Failed,Low,4,4.4,English,-0.35,No
U021,S974,2025-02-02 04:07:00,4,6,Task Management,Track Progress,259,Failed,Low,1,3.4,Chinese,0.03,Yes
U009,S975,2025-02-01 18:23:00,18,5,Task Management,Assign Task,576,Completed,Low,8,4.7,French,-0.06,Yes
U031,S976,2025-02-02 02:00:00,2,6,Calendar Agent,Send Confirmation,140,In Progress,Low,2,3.4,Spanish,0.03,Yes
U003,S977,2025-02-01 22:28:00,22,5,Task Management,Send Reminder,317,In Progress,Low,5,3.7,Spanish,-0.26,No
U049,S978,2025-02-01 20:05:00,20,5,Executive Assistant,Schedule Meeting,158,In Progress,Low,2,4.1,French,0.12,No
U003,S979,2025-02-01 17:47:00,17,5,Calendar Agent,Resolve Conflict,320,In Progress,Low,4,3.1,Chinese,0.36,Yes
U026,S980,2025-02-02 06:14:00,6,6,Calendar Agent,Send Confirmation,568,Failed,Low,1,3.2,English,0.28,No
U010,S981,2025-02-02 01:22:00,1,6,Calendar Agent,Update Event,73,In Progress,Medium,3,3.8,Spanish,0.08,No
